id,İL,İLÇE,date,startTime,endTime,reason,effectedSubscribers,hourlyLoadAvg,effectedNeighbourhoods,distributionCompanyName
3309832,izmir,Ödemiş,2022-01-25T00:00:00.000+0300,2022-01-25T10:29:00.000+0300,2022-01-25T14:54:00.000+0300,AG Pano Kol Sigorta Atığı,11,4,ARTICAK MH.,GDZ_EDAS
3311155,izmir,Ödemiş,2022-01-25T00:00:00.000+0300,2022-01-25T17:00:00.000+0300,2022-01-25T18:07:00.000+0300,AG Pano Kol Sigorta Atığı,41,16,KONAKLI MH.,GDZ_EDAS
3310460,izmir,Ödemiş,2022-01-25T00:00:00.000+0300,2022-01-25T09:56:00.000+0300,2022-01-25T13:22:00.000+0300,OG Sigorta Atması,34,13,ÇOBANLAR MH.,GDZ_EDAS
3310467,izmir,Ödemiş,2022-01-25T00:00:00.000+0300,2022-01-25T12:51:00.000+0300,2022-01-25T13:00:00.000+0300,Manevra,743,297,GÖLCÜK MH.,GDZ_EDAS
3309758,izmir,Torbalı,2022-01-25T00:00:00.000+0300,2022-01-25T11:58:00.000+0300,2022-01-25T12:42:00.000+0300,AG Pano Kol Sigorta Atığı,15,6,DÜVERLİK MH.,GDZ_EDAS
3309762,izmir,Torbalı,2022-01-25T00:00:00.000+0300,2022-01-25T12:50:00.000+0300,2022-01-25T13:21:00.000+0300,AG Havai Branşman Arızası,1,0,ALPKENT MH.,GDZ_EDAS
3309778,izmir,Torbalı,2022-01-25T00:00:00.000+0300,2022-01-25T12:31:00.000+0300,2022-01-25T13:15:00.000+0300,AG Tel Kopuğu,2,0,İNÖNÜ MH.,GDZ_EDAS
3310060,izmir,Torbalı,2022-01-25T00:00:00.000+0300,2022-01-25T14:09:00.000+0300,2022-01-25T15:12:00.000+0300,AG Box / Sdk Abone Çıkış Sigorta Atığı,1,0,İNÖNÜ MH.,GDZ_EDAS
3311680,izmir,Torbalı,2022-01-25T00:00:00.000+0300,2022-01-25T13:26:00.000+0300,2022-01-25T16:02:00.000+0300,Üçüncü Şahısların Vermiş Olduğu Hasarlar,31,12,YAZIBAŞI MH.,GDZ_EDAS
3309838,izmir,Torbalı,2022-01-25T00:00:00.000+0300,2022-01-25T12:54:00.000+0300,2022-01-25T14:33:00.000+0300,AG Pano Kol Sigorta Atığı,2,0,YAZIBAŞI MH.,GDZ_EDAS
3311171,izmir,Torbalı,2022-01-25T00:00:00.000+0300,2022-01-25T09:05:00.000+0300,2022-01-25T18:09:00.000+0300,AG Havai Branşman Arızası,4,1,ATATÜRK MH.,GDZ_EDAS
3313394,izmir,Balçova,2022-01-26T00:00:00.000+0300,2022-01-26T11:20:00.000+0300,2022-01-26T12:28:00.000+0300,AG Box / Sdk Giriş Sigorta Atığı,51,20,EĞİTİM MH.,GDZ_EDAS
3313590,izmir,Beydağ,2022-01-26T00:00:00.000+0300,2022-01-26T12:29:00.000+0300,2022-01-26T16:19:00.000+0300,AG Havai Branşman Arızası,1,0,YEŞİLTEPE MH.,GDZ_EDAS
3313407,izmir,Çiğli,2022-01-26T00:00:00.000+0300,2022-01-26T07:02:00.000+0300,2022-01-26T12:04:00.000+0300,AG Yeraltı Kablo Arızası,36,14,İNÖNÜ MH.,GDZ_EDAS
3313415,izmir,Çiğli,2022-01-26T00:00:00.000+0300,2022-01-26T10:56:00.000+0300,2022-01-26T11:38:00.000+0300,AG Box / Sdk Abone Çıkış Sigorta Atığı,7,2,KÜÇÜK ÇİĞLİ MH.,GDZ_EDAS
3317229,izmir,Çiğli,2022-01-26T00:00:00.000+0300,2022-01-26T13:26:00.000+0300,2022-01-26T19:02:00.000+0300,AG Box / Sdk Abone Çıkış Sigorta Atığı,1,0,AYDINLIKEVLER MH.,GDZ_EDAS
3319859,izmir,Çiğli,2022-01-26T00:00:00.000+0300,2022-01-26T22:01:00.000+0300,2022-01-27T02:02:00.000+0300,AG Pano Kol Sigorta Atığı,166,66,KÜÇÜK ÇİĞLİ MH.,GDZ_EDAS
3318006,izmir,Çiğli,2022-01-26T00:00:00.000+0300,2022-01-26T14:03:00.000+0300,2022-01-26T19:34:00.000+0300,AG İzolatör Arızası,1,0,BALATÇIK MH.,GDZ_EDAS
3320303,izmir,Çiğli,2022-01-26T00:00:00.000+0300,2022-01-26T20:23:00.000+0300,2022-01-26T21:55:00.000+0300,AG Box / Sdk Abone Çıkış Sigorta Atığı,8,3,KÜÇÜK ÇİĞLİ MH.,GDZ_EDAS
3320310,izmir,Çiğli,2022-01-26T00:00:00.000+0300,2022-01-26T16:59:00.000+0300,2022-01-26T20:10:00.000+0300,AG Box / Sdk Abone Çıkış Sigorta Atığı,8,3,KÜÇÜK ÇİĞLİ MH.,GDZ_EDAS
3314646,izmir,Çiğli,2022-01-26T00:00:00.000+0300,2022-01-26T09:17:00.000+0300,2022-01-26T18:18:00.000+0300,AG Branşman Yeraltı Kablo Arızası,1,0,KÜÇÜK ÇİĞLİ MH.,GDZ_EDAS
3313442,izmir,Çiğli,2022-01-26T00:00:00.000+0300,2022-01-26T11:20:00.000+0300,2022-01-26T14:31:00.000+0300,AG Havai Branşman Arızası,1,0,SASALLI MERKEZ MH.,GDZ_EDAS
3313319,izmir,Çiğli,2022-01-26T00:00:00.000+0300,2022-01-26T00:22:00.000+0300,2022-01-26T03:50:00.000+0300,AG Box / Sdk Abone Çıkış Sigorta Atığı,11,4,KÜÇÜK ÇİĞLİ MH.,GDZ_EDAS
3313622,izmir,Güzelbahçe,2022-01-26T00:00:00.000+0300,2022-01-26T09:13:00.000+0300,2022-01-26T10:48:00.000+0300,AG Box / Sdk Abone Çıkış Sigorta Atığı,1,0,ÇAMLI MH.,GDZ_EDAS
3314583,izmir,Güzelbahçe,2022-01-26T00:00:00.000+0300,2022-01-26T12:56:00.000+0300,2022-01-26T14:22:00.000+0300,OG Sigorta Atması,28,11,ÇAMLI MH.,GDZ_EDAS
3313879,izmir,Kemalpaşa,2022-01-26T00:00:00.000+0300,2022-01-26T14:56:00.000+0300,2022-01-26T15:08:00.000+0300,OG Fider Açması,178,71,KEMALPAŞA OSB MH.,GDZ_EDAS
3318005,izmir,Kemalpaşa,2022-01-26T00:00:00.000+0300,2022-01-26T16:44:00.000+0300,2022-01-26T19:42:00.000+0300,AG Havai Branşman Arızası,2,0,SÜTÇÜLER MH.,GDZ_EDAS
3313620,izmir,Kemalpaşa,2022-01-26T00:00:00.000+0300,2022-01-26T15:24:00.000+0300,2022-01-26T15:57:00.000+0300,AG Termik Açması,35,14,ÇAMBEL MH.,GDZ_EDAS
3314578,izmir,Kemalpaşa,2022-01-26T00:00:00.000+0300,2022-01-26T09:06:00.000+0300,2022-01-26T09:53:00.000+0300,OG Fider Açması,23,9,85. YIL CUMHURİYET MH.,GDZ_EDAS
3314580,izmir,Kemalpaşa,2022-01-26T00:00:00.000+0300,2022-01-26T15:36:00.000+0300,2022-01-26T18:28:00.000+0300,OG Hatta Ağaç Kesimi,1,0,85. YIL CUMHURİYET MH.,GDZ_EDAS
3318062,izmir,Kemalpaşa,2022-01-26T00:00:00.000+0300,2022-01-26T15:52:00.000+0300,2022-01-26T21:03:00.000+0300,AG Havai Branşman Arızası,1,0,YİĞİTLER MH.,GDZ_EDAS
3314651,izmir,Kemalpaşa,2022-01-26T00:00:00.000+0300,2022-01-26T10:25:00.000+0300,2022-01-26T14:06:00.000+0300,OG Fider Açması,58,23,KEMALPAŞA OSB MH.,GDZ_EDAS
3313927,izmir,Kemalpaşa,2022-01-26T00:00:00.000+0300,2022-01-26T11:47:00.000+0300,2022-01-26T15:21:00.000+0300,OG Atlama(Jumper) Arızası,95,37,BEŞPINAR MH.,GDZ_EDAS
3313381,izmir,Kemalpaşa,2022-01-26T00:00:00.000+0300,2022-01-26T14:09:00.000+0300,2022-01-26T15:10:00.000+0300,AG Termik Açması,35,14,ÇAMBEL MH.,GDZ_EDAS
3319663,izmir,Kemalpaşa,2022-01-26T00:00:00.000+0300,2022-01-26T20:58:00.000+0300,2022-01-26T22:43:00.000+0300,AG Box / Sdk Abone Çıkış Sigorta Atığı,5,2,MEHMET AKİF ERSOY MH.,GDZ_EDAS
3313343,izmir,Kemalpaşa,2022-01-26T00:00:00.000+0300,2022-01-26T00:03:00.000+0300,2022-01-26T00:46:00.000+0300,AG Termik Açması,35,14,ÇAMBEL MH.,GDZ_EDAS
3313375,izmir,Kemalpaşa,2022-01-26T00:00:00.000+0300,2022-01-26T03:37:00.000+0300,2022-01-26T09:26:00.000+0300,AG Sehim Bozukluğu,7,2,ÇAMBEL MH.,GDZ_EDAS
3313397,izmir,Menderes,2022-01-26T00:00:00.000+0300,2022-01-26T11:09:00.000+0300,2022-01-26T11:57:00.000+0300,Üçüncü Şahısların Vermiş Olduğu Hasarlar,1,0,ÇUKURALTI MH.,GDZ_EDAS
3313400,izmir,Menderes,2022-01-26T00:00:00.000+0300,2022-01-26T10:41:00.000+0300,2022-01-26T11:31:00.000+0300,AG Pano Kol Sigorta Atığı,54,21,ORTA MH.,GDZ_EDAS
3313425,izmir,Menderes,2022-01-26T00:00:00.000+0300,2022-01-26T10:34:00.000+0300,2022-01-26T11:56:00.000+0300,AG Havai Branşman Arızası,1,0,ATAKÖY MH.,GDZ_EDAS
3318002,izmir,Menderes,2022-01-26T00:00:00.000+0300,2022-01-26T16:42:00.000+0300,2022-01-26T19:39:00.000+0300,AG Havai Branşman Arızası,1,0,ORTA MH.,GDZ_EDAS
3318003,izmir,Menderes,2022-01-26T00:00:00.000+0300,2022-01-26T18:55:00.000+0300,2022-01-26T19:44:00.000+0300,AG Havai Branşman Arızası,1,0,DEĞİRMENDERE MH.,GDZ_EDAS
3313385,izmir,Menderes,2022-01-26T00:00:00.000+0300,2022-01-26T12:23:00.000+0300,2022-01-26T13:27:00.000+0300,AG Havai Branşman Arızası,1,0,BARBAROS MH.,GDZ_EDAS
3313449,izmir,Menderes,2022-01-26T00:00:00.000+0300,2022-01-26T12:10:00.000+0300,2022-01-26T12:52:00.000+0300,AG Hatta Yabancı Cisim,6,2,ALTINTEPE MH.,GDZ_EDAS
3313405,izmir,Seferihisar,2022-01-26T00:00:00.000+0300,2022-01-26T10:25:00.000+0300,2022-01-26T12:39:00.000+0300,AG Havai Branşman Arızası,1,0,DÜZCE MH.,GDZ_EDAS
3313392,izmir,Seferihisar,2022-01-26T00:00:00.000+0300,2022-01-26T13:40:00.000+0300,2022-01-26T14:52:00.000+0300,AG Box / Sdk Abone Çıkış Sigorta Atığı,12,4,HIDIRLIK MH.,GDZ_EDAS
3313453,izmir,Seferihisar,2022-01-26T00:00:00.000+0300,2022-01-26T12:12:00.000+0300,2022-01-26T12:47:00.000+0300,AG Box / Sdk Abone Çıkış Sigorta Atığı,1,0,CAMİKEBİR MH.,GDZ_EDAS
3313417,izmir,Urla,2022-01-26T00:00:00.000+0300,2022-01-26T07:14:00.000+0300,2022-01-26T11:02:00.000+0300,AG Pano Kol Sigorta Atığı,5,2,KALABAK MH.,GDZ_EDAS
3313626,izmir,Urla,2022-01-26T00:00:00.000+0300,2022-01-26T08:58:00.000+0300,2022-01-26T11:45:00.000+0300,AG Pano Kol Sigorta Atığı,71,28,YELALTI MH.,GDZ_EDAS
3314585,izmir,Urla,2022-01-26T00:00:00.000+0300,2022-01-26T14:38:00.000+0300,2022-01-26T15:34:00.000+0300,OG Kademe Ayarı,50,19,GÜVENDİK MH.,GDZ_EDAS
3320300,izmir,Urla,2022-01-26T00:00:00.000+0300,2022-01-26T19:31:00.000+0300,2022-01-26T20:28:00.000+0300,AG Havai Branşman Arızası,1,0,ATATÜRK MH.,GDZ_EDAS
3318056,izmir,Urla,2022-01-26T00:00:00.000+0300,2022-01-26T18:50:00.000+0300,2022-01-26T20:55:00.000+0300,AG Branşman Yeraltı Kablo Arızası,1,0,ZEYTİNALANI MH.,GDZ_EDAS
3314639,izmir,Urla,2022-01-26T00:00:00.000+0300,2022-01-26T17:00:00.000+0300,2022-01-26T17:45:00.000+0300,AG Pano Kol Sigorta Atığı,15,6,YAKA MH.,GDZ_EDAS
3314649,izmir,Urla,2022-01-26T00:00:00.000+0300,2022-01-26T14:00:00.000+0300,2022-01-26T17:11:00.000+0300,AG Box / Sdk Giriş Sigorta Atığı,166,66,YELALTI MH.,GDZ_EDAS
3313390,izmir,Urla,2022-01-26T00:00:00.000+0300,2022-01-26T10:30:00.000+0300,2022-01-26T13:48:00.000+0300,AG Branşman Yeraltı Kablo Arızası,1,0,GÜLBAHÇE MH.,GDZ_EDAS
3313452,izmir,Urla,2022-01-26T00:00:00.000+0300,2022-01-26T12:03:00.000+0300,2022-01-26T14:02:00.000+0300,AG Pano Kol Sigorta Atığı,22,8,HACI İSA MH.,GDZ_EDAS
3319648,izmir,Urla,2022-01-26T00:00:00.000+0300,2022-01-26T19:55:00.000+0300,2022-01-26T21:31:00.000+0300,AG Havai Branşman Arızası,1,0,KUŞÇULAR MH.,GDZ_EDAS
3319651,izmir,Urla,2022-01-26T00:00:00.000+0300,2022-01-26T20:04:00.000+0300,2022-01-26T21:34:00.000+0300,AG Pano Kol Sigorta Atığı,88,35,M. FEVZİ ÇAKMAK MH.,GDZ_EDAS
3319654,izmir,Urla,2022-01-26T00:00:00.000+0300,2022-01-26T20:11:00.000+0300,2022-01-26T21:54:00.000+0300,AG Pano Kol Sigorta Atığı,69,27,ALTINTAŞ MH.,GDZ_EDAS
3319665,izmir,Urla,2022-01-26T00:00:00.000+0300,2022-01-26T20:25:00.000+0300,2022-01-26T22:42:00.000+0300,AG Havai Branşman Arızası,1,0,GÜLBAHÇE MH.,GDZ_EDAS
3319669,izmir,Urla,2022-01-26T00:00:00.000+0300,2022-01-26T22:12:00.000+0300,2022-01-26T22:38:00.000+0300,AG Pano Kol Sigorta Atığı,33,13,YENİCE MH.,GDZ_EDAS
3313373,izmir,Urla,2022-01-26T00:00:00.000+0300,2022-01-26T02:38:00.000+0300,2022-01-26T04:00:00.000+0300,AG Pano Kol Sigorta Atığı,102,40,HACI İSA MH.,GDZ_EDAS
3313376,izmir,Bayraklı,2022-01-26T00:00:00.000+0300,2022-01-26T09:24:00.000+0300,2022-01-26T11:57:00.000+0300,AG Box / Sdk Abone Çıkış Sigorta Atığı,1,0,ADALET MH.,GDZ_EDAS
3313410,izmir,Bayraklı,2022-01-26T00:00:00.000+0300,2022-01-26T10:03:00.000+0300,2022-01-26T12:00:00.000+0300,AG Pano Kol Sigorta Atığı,326,130,ALPASLAN MH.,GDZ_EDAS
3319830,izmir,Bayraklı,2022-01-26T00:00:00.000+0300,2022-01-26T17:45:00.000+0300,2022-01-27T00:48:00.000+0300,AG Havai Branşman Arızası,3,1,EMEK MH.,GDZ_EDAS
3319833,izmir,Bayraklı,2022-01-26T00:00:00.000+0300,2022-01-26T18:50:00.000+0300,2022-01-27T01:36:00.000+0300,AG Havai Branşman Arızası,9,3,ORG. NAFİZ GÜRMAN MH.,GDZ_EDAS
3319871,izmir,Bayraklı,2022-01-26T00:00:00.000+0300,2022-01-26T19:23:00.000+0300,2022-01-27T02:14:00.000+0300,AG Pano Kol Sigorta Atığı,224,89,ONUR MH.,GDZ_EDAS
3319872,izmir,Bayraklı,2022-01-26T00:00:00.000+0300,2022-01-26T23:09:00.000+0300,2022-01-27T00:06:00.000+0300,AG Pano Kol Sigorta Atığı,232,92,CENGİZHAN MH.,GDZ_EDAS
3317999,izmir,Bayraklı,2022-01-26T00:00:00.000+0300,2022-01-26T18:30:00.000+0300,2022-01-26T19:36:00.000+0300,AG Pano Kol Sigorta Atığı,231,92,EMEK MH.,GDZ_EDAS
3313463,izmir,Bayraklı,2022-01-26T00:00:00.000+0300,2022-01-26T14:22:00.000+0300,2022-01-26T15:45:00.000+0300,AG Direkten Kesme Açma,453,181,GÜMÜŞPALA MH.,GDZ_EDAS
3320311,izmir,Bayraklı,2022-01-26T00:00:00.000+0300,2022-01-26T21:33:00.000+0300,2022-01-26T22:35:00.000+0300,AG Pano Kol Sigorta Atığı,231,92,EMEK MH.,GDZ_EDAS
3320313,izmir,Bayraklı,2022-01-26T00:00:00.000+0300,2022-01-26T20:54:00.000+0300,2022-01-27T03:11:00.000+0300,Yük Aktarımı,171,68,GÜMÜŞPALA MH.,GDZ_EDAS
3320299,izmir,Bayraklı,2022-01-26T00:00:00.000+0300,2022-01-26T19:48:00.000+0300,2022-01-26T21:31:00.000+0300,AG Pano Kol Sigorta Atığı,231,92,EMEK MH.,GDZ_EDAS
3314682,izmir,Bayraklı,2022-01-26T00:00:00.000+0300,2022-01-26T00:48:00.000+0300,2022-01-26T01:59:00.000+0300,OG Fider Açması,419,167,FUAT EDİP BAKSI MH.,GDZ_EDAS
3314683,izmir,Bayraklı,2022-01-26T00:00:00.000+0300,2022-01-26T00:00:00.000+0300,2022-01-26T00:15:00.000+0300,OG Fider Açması,3824,1529,ADALET MH.,GDZ_EDAS
3320294,izmir,Bayraklı,2022-01-26T00:00:00.000+0300,2022-01-26T14:06:00.000+0300,2022-01-26T19:17:00.000+0300,Üçüncü Şahısların Vermiş Olduğu Hasarlar,91,36,MANSUROĞLU MH.,GDZ_EDAS
3313445,izmir,Bayraklı,2022-01-26T00:00:00.000+0300,2022-01-26T13:15:00.000+0300,2022-01-26T13:42:00.000+0300,AG Havai Branşman Arızası,1,0,CENGİZHAN MH.,GDZ_EDAS
3313371,izmir,Bayraklı,2022-01-26T00:00:00.000+0300,2022-01-26T02:36:00.000+0300,2022-01-26T03:38:00.000+0300,AG Box / Sdk Abone Çıkış Sigorta Atığı,1,0,ADALET MH.,GDZ_EDAS
3313276,izmir,Bayraklı,2022-01-26T00:00:00.000+0300,2022-01-26T08:36:00.000+0300,2022-01-26T09:32:00.000+0300,AG Pano Kol Sigorta Atığı,146,58,ALPASLAN MH.,GDZ_EDAS
3313409,izmir,Buca,2022-01-26T00:00:00.000+0300,2022-01-26T06:41:00.000+0300,2022-01-26T12:42:00.000+0300,AG Branşman Yeraltı Kablo Arızası,5,2,AKINCILAR MH.,GDZ_EDAS
3313421,izmir,Buca,2022-01-26T00:00:00.000+0300,2022-01-26T10:10:00.000+0300,2022-01-26T11:39:00.000+0300,AG Branşman Yeraltı Kablo Arızası,2,0,SEYHAN MH.,GDZ_EDAS
3317221,izmir,Buca,2022-01-26T00:00:00.000+0300,2022-01-26T18:17:00.000+0300,2022-01-26T19:14:00.000+0300,AG Havai Branşman Arızası,2,0,YEŞİLBAĞLAR MH.,GDZ_EDAS
3313629,izmir,Buca,2022-01-26T00:00:00.000+0300,2022-01-26T15:05:00.000+0300,2022-01-26T16:42:00.000+0300,AG Havai Branşman Arızası,12,4,ADATEPE MH.,GDZ_EDAS
3314638,izmir,Buca,2022-01-26T00:00:00.000+0300,2022-01-26T09:09:00.000+0300,2022-01-26T17:35:00.000+0300,AG Branşman Yeraltı Kablo Arızası,4,1,ATATÜRK MH.,GDZ_EDAS
3313382,izmir,Buca,2022-01-26T00:00:00.000+0300,2022-01-26T09:28:00.000+0300,2022-01-26T13:02:00.000+0300,AG Havai Branşman Arızası,1,0,29 EKİM MH.,GDZ_EDAS
3319679,izmir,Buca,2022-01-26T00:00:00.000+0300,2022-01-26T21:38:00.000+0300,2022-01-26T23:46:00.000+0300,AG Branşman Yeraltı Kablo Arızası,4,1,ATATÜRK MH.,GDZ_EDAS
3313368,izmir,Buca,2022-01-26T00:00:00.000+0300,2022-01-26T02:19:00.000+0300,2022-01-26T03:04:00.000+0300,AG Pano Kol Sigorta Atığı,3,1,ATATÜRK MH.,GDZ_EDAS
3313592,izmir,Foça,2022-01-26T00:00:00.000+0300,2022-01-26T14:16:00.000+0300,2022-01-26T16:45:00.000+0300,AG Pano Kol Sigorta Atığı,188,75,FEVZİPAŞA MH.,GDZ_EDAS
3313631,izmir,Foça,2022-01-26T00:00:00.000+0300,2022-01-26T15:42:00.000+0300,2022-01-26T16:50:00.000+0300,AG Termik Açması,681,272,FEVZİPAŞA MH.,GDZ_EDAS
3314575,izmir,Foça,2022-01-26T00:00:00.000+0300,2022-01-26T19:08:00.000+0300,2022-01-26T22:05:00.000+0300,OG Sigorta Atması,5,2,FEVZİPAŞA MH.,GDZ_EDAS
3314611,izmir,Foça,2022-01-26T00:00:00.000+0300,2022-01-26T18:15:00.000+0300,2022-01-26T18:37:00.000+0300,OG Fider Açması,4739,1895,YENİKÖY MH.,GDZ_EDAS
3314637,izmir,Foça,2022-01-26T00:00:00.000+0300,2022-01-26T16:24:00.000+0300,2022-01-26T18:49:00.000+0300,OG Fider Açması,1,0,KOCA MEHMETLER MH.,GDZ_EDAS
3313619,izmir,Karaburun,2022-01-26T00:00:00.000+0300,2022-01-26T14:56:00.000+0300,2022-01-26T16:58:00.000+0300,AG Havai Branşman Arızası,2,0,İSKELE MH.,GDZ_EDAS
3313628,izmir,Karaburun,2022-01-26T00:00:00.000+0300,2022-01-26T13:22:00.000+0300,2022-01-26T15:59:00.000+0300,AG Havai Branşman Arızası,11,4,MORDOĞAN MH.,GDZ_EDAS
3318054,izmir,Karaburun,2022-01-26T00:00:00.000+0300,2022-01-26T18:15:00.000+0300,2022-01-26T20:01:00.000+0300,AG Atlama Kopuğu,60,23,İSKELE MH.,GDZ_EDAS
3313395,izmir,Karaburun,2022-01-26T00:00:00.000+0300,2022-01-26T13:20:00.000+0300,2022-01-26T14:39:00.000+0300,AG Havai Branşman Arızası,1,0,İNECİK MH.,GDZ_EDAS
3313439,izmir,Karaburun,2022-01-26T00:00:00.000+0300,2022-01-26T13:58:00.000+0300,2022-01-26T15:12:00.000+0300,AG Pano Kol Sigorta Atığı,76,30,MORDOĞAN MH.,GDZ_EDAS
3319670,izmir,Karaburun,2022-01-26T00:00:00.000+0300,2022-01-26T21:08:00.000+0300,2022-01-26T22:42:00.000+0300,AG Havai Branşman Arızası,4,1,MORDOĞAN MH.,GDZ_EDAS
3313418,izmir,Kiraz,2022-01-26T00:00:00.000+0300,2022-01-26T09:40:00.000+0300,2022-01-26T11:07:00.000+0300,AG Tel Kopuğu,12,4,YEŞİLDERE MH.,GDZ_EDAS
3313593,izmir,Kiraz,2022-01-26T00:00:00.000+0300,2022-01-26T13:39:00.000+0300,2022-01-26T17:00:00.000+0300,AG Havai Branşman Arızası,2,0,CUMHURİYET MH.,GDZ_EDAS
3320289,izmir,Kiraz,2022-01-26T00:00:00.000+0300,2022-01-26T08:46:00.000+0300,2022-01-26T16:29:00.000+0300,AG Havai Branşman Arızası,1,0,DOĞANCILAR MH.,GDZ_EDAS
3319660,izmir,Kiraz,2022-01-26T00:00:00.000+0300,2022-01-26T14:25:00.000+0300,2022-01-26T20:20:00.000+0300,AG Klemens Arızası,74,29,TEKBIÇAKLAR MH.,GDZ_EDAS
3314654,izmir,Narlıdere,2022-01-26T00:00:00.000+0300,2022-01-26T17:59:00.000+0300,2022-01-26T18:39:00.000+0300,AG Pano Kol Sigorta Atığı,48,19,SAHİLEVLERİ MH.,GDZ_EDAS
3320295,izmir,Narlıdere,2022-01-26T00:00:00.000+0300,2022-01-26T14:27:00.000+0300,2022-01-26T18:01:00.000+0300,Üçüncü Şahısların Vermiş Olduğu Hasarlar,9,3,ILICA MH.,GDZ_EDAS
3313408,izmir,Tire,2022-01-26T00:00:00.000+0300,2022-01-26T11:50:00.000+0300,2022-01-26T12:36:00.000+0300,AG Termik Açması,3,1,TOKİ MH.,GDZ_EDAS
3314581,izmir,Tire,2022-01-26T00:00:00.000+0300,2022-01-26T14:59:00.000+0300,2022-01-26T15:13:00.000+0300,Manevra,139,55,ATATÜRK MH.,GDZ_EDAS
3320309,izmir,Tire,2022-01-26T00:00:00.000+0300,2022-01-26T18:56:00.000+0300,2022-01-26T22:10:00.000+0300,AG Havai Branşman Arızası,1,0,SOMAK MH.,GDZ_EDAS
3317222,izmir,Bayındır,2022-01-26T00:00:00.000+0300,2022-01-26T17:30:00.000+0300,2022-01-26T19:17:00.000+0300,AG Termik Açması,176,70,ÇIRPI CAMİ MH.,GDZ_EDAS
3319812,izmir,Bayındır,2022-01-26T00:00:00.000+0300,2022-01-26T22:44:00.000+0300,2022-01-27T00:42:00.000+0300,AG Pano Kol Sigorta Atığı,16,6,MEKTEP MH.,GDZ_EDAS
3319854,izmir,Bayındır,2022-01-26T00:00:00.000+0300,2022-01-26T23:42:00.000+0300,2022-01-27T09:30:00.000+0300,AG Branşman Yeraltı Kablo Arızası,4,1,FATİH MH.,GDZ_EDAS
3313456,izmir,Bayındır,2022-01-26T00:00:00.000+0300,2022-01-26T12:30:00.000+0300,2022-01-26T15:53:00.000+0300,AG İzolatör Arızası,51,20,PINARLI MH.,GDZ_EDAS
3314612,izmir,Bayındır,2022-01-26T00:00:00.000+0300,2022-01-26T09:34:00.000+0300,2022-01-26T10:00:00.000+0300,Manevra,370,148,FATİH MH.,GDZ_EDAS
3314614,izmir,Bayındır,2022-01-26T00:00:00.000+0300,2022-01-26T04:07:00.000+0300,2022-01-26T04:28:00.000+0300,OG Fider Açması,418,167,DEMİRCİLİK MH.,GDZ_EDAS
3314615,izmir,Bayındır,2022-01-26T00:00:00.000+0300,2022-01-26T16:10:00.000+0300,2022-01-26T17:22:00.000+0300,AG Havai Branşman Arızası,2,0,SADIKPAŞA MH.,GDZ_EDAS
3314647,izmir,Bayındır,2022-01-26T00:00:00.000+0300,2022-01-26T17:52:00.000+0300,2022-01-26T18:00:00.000+0300,Plansız Kesinti / Müdahale,80,32,SADIKPAŞA MH.,GDZ_EDAS
3320292,izmir,Bayındır,2022-01-26T00:00:00.000+0300,2022-01-26T18:39:00.000+0300,2022-01-26T19:12:00.000+0300,AG Box / Sdk Abone Çıkış Sigorta Atığı,3,1,FATİH MH.,GDZ_EDAS
3313413,izmir,Bornova,2022-01-26T00:00:00.000+0300,2022-01-26T09:26:00.000+0300,2022-01-26T11:23:00.000+0300,AG Pano Kol Sigorta Atığı,116,46,KAZIMDİRİK MH.,GDZ_EDAS
3313420,izmir,Bornova,2022-01-26T00:00:00.000+0300,2022-01-26T10:18:00.000+0300,2022-01-26T12:38:00.000+0300,AG Pano Kol Sigorta Atığı,161,64,EGEMENLİK MH.,GDZ_EDAS
3319873,izmir,Bornova,2022-01-26T00:00:00.000+0300,2022-01-26T23:25:00.000+0300,2022-01-27T00:43:00.000+0300,AG Havai Branşman Arızası,1,0,NALDÖKEN MH.,GDZ_EDAS
3318012,izmir,Bornova,2022-01-26T00:00:00.000+0300,2022-01-26T12:03:00.000+0300,2022-01-26T19:21:00.000+0300,AG Pano Kol Sigorta Atığı,96,38,BARBAROS MH.,GDZ_EDAS
3313587,izmir,Bornova,2022-01-26T00:00:00.000+0300,2022-01-26T11:31:00.000+0300,2022-01-26T16:26:00.000+0300,AG Termik Açması,263,105,ÇAMKULE MH.,GDZ_EDAS
3313595,izmir,Bornova,2022-01-26T00:00:00.000+0300,2022-01-26T10:00:00.000+0300,2022-01-26T10:37:00.000+0300,AG Pano Kol Sigorta Atığı,96,38,BARBAROS MH.,GDZ_EDAS
3318047,izmir,Bornova,2022-01-26T00:00:00.000+0300,2022-01-26T20:26:00.000+0300,2022-01-26T20:48:00.000+0300,AG Pano Kol Sigorta Atığı,61,24,NALDÖKEN MH.,GDZ_EDAS
3318052,izmir,Bornova,2022-01-26T00:00:00.000+0300,2022-01-26T19:29:00.000+0300,2022-01-26T20:09:00.000+0300,AG Pano Kol Sigorta Atığı,172,68,NALDÖKEN MH.,GDZ_EDAS
3314643,izmir,Bornova,2022-01-26T00:00:00.000+0300,2022-01-26T15:17:00.000+0300,2022-01-26T17:45:00.000+0300,AG Pano Kol Sigorta Atığı,15,6,EGEMENLİK MH.,GDZ_EDAS
